orginal,sample_09,sample_01,sample_095,sample_005
-1.375,3.8310696150784036,-4.202138514455703,5.013962066282816,-5.3207184368225295
-5.625,3.8336435713197736,-4.155413797243715,4.900193555555165,-5.206643654541297
-2.3392857142857157,3.799991992363528,-4.1355074467299895,4.958643111894422,-5.271055464800874
-5.375,3.8592211597281136,-4.023285457487149,4.9440434484775,-5.160326300598217
-3.5,3.788003228275758,-4.09939989900585,4.877988405859185,-5.158651213668398
3.375,3.799842100282514,-4.152841753582952,4.9147573359198935,-5.25243237908083
5.75,3.847045169270138,-4.053305933031767,4.929153718636011,-5.2041592519904105
5.074999999999999,3.8556775164312063,-4.102089481669772,4.9929755830205815,-5.260114778500866
5.25,3.9137270037555143,-4.092503596802774,4.997150284170305,-5.195865143865131
3.6607142857142847,3.9189466300040823,-4.044986905072531,5.053635694009075,-5.1830396286777285
-1.0,3.896170647596608,-4.1271064402021,5.074848952797633,-5.266126257748647
-3.5,3.8784862042310833,-4.072420106044084,5.017618339341436,-5.20465509181022
0.1428571428571459,3.839632564609668,-4.0909830689768745,4.961433034950034,-5.249283372000265
2.946428571428573,3.87100471893434,-4.089800883134243,4.9372126663493,-5.272599307868976
0.375,3.8503830592518833,-4.066223632094967,4.882798273679557,-5.1730975709568625
-1.7000000000000028,3.8748458154348158,-4.012680652309371,4.94792725484627,-5.200111071232238
-3.607142857142854,3.8957234416650732,-4.011962938787261,4.939036985692462,-5.153065563063893
0.6428571428571459,3.7300538613799996,-4.0404824278732585,4.856819513191176,-5.216770373633623
1.75,3.839663982797961,-4.045982725596155,4.968262589864541,-5.146762009828885
0.2857142857142847,3.944895936646654,-4.093788554559318,5.09107833519271,-5.301851309450701
3.2142857142857157,3.8280313580840475,-4.145129411667397,4.926433100141639,-5.382205413677919
5.410714285714285,3.8642916570256176,-4.040015570128498,4.976643869924733,-5.174356442581691
2.0,3.9154934497692127,-4.070399926327843,5.084793192276817,-5.140281976097012
1.9642857142857155,3.952859544313476,-4.1300263956737355,5.035742818152971,-5.264558794964027
-2.0892857142857157,3.90857976283225,-4.1291350478066295,5.0321940294117535,-5.267005085628028
-1.5,3.8384948408412334,-4.127506153716146,4.8975798676479565,-5.272880025002994
0.75,3.9553056891698772,-4.040124895902978,5.006514638698538,-5.226333737674296
0.6428571428571459,3.9289423985507015,-4.105775876175097,5.133523987975247,-5.119121830215488
1.375,3.8644402460913025,-4.0848248348132215,5.006692980532641,-5.182970964208634
-0.8571428571428577,3.8318823035082223,-4.075622657056478,4.94643147232383,-5.16947220504387
-0.375,3.8258813673734835,-4.094878499267041,4.878203074176506,-5.2681648183968255
2.916666666666668,3.905135269362975,-4.097350514106681,5.030216616065184,-5.2414370339023355
6.589285714285715,3.8956208031109543,-4.030504853598726,5.059533959703179,-5.160841799396206
4.261904761904763,3.8303949661022747,-4.073525042369628,4.955159456041584,-5.192106727994809
3.791666666666668,3.7732072980540337,-4.135749006899317,4.8856696451796475,-5.296299221452242
3.6607142857142847,3.839804234911155,-4.166277079175952,4.968067214331744,-5.351516046565873
3.583333333333332,3.8400788514687436,-4.093014529256793,4.941081023392918,-5.16936170018572
3.3571428571428577,3.805817747138479,-4.036497110258902,4.922043632375841,-5.148177315781434
1.25,3.814713267549159,-3.981534224012649,4.894379565722515,-5.105110564777532
1.625,3.8073674041563645,-4.026046905098245,4.9067634631366515,-5.129842836873924
0.1428571428571459,3.8924646281266972,-4.084651610236738,5.027446648013289,-5.111364558881642
1.017857142857146,3.8824476404211166,-4.027128369447178,4.980642740577267,-5.133212949711432
2.708333333333332,3.880145542668357,-4.0411098307318305,4.991477220373795,-5.113307481802816
0.75,3.863771612186655,-4.061200339967038,5.024945733352394,-5.186743625021711
2.9642857142857157,3.867565955103573,-4.053571167498592,4.91737758485863,-5.2006637950084045
1.875,3.9564796724280824,-4.085518489891275,5.082062483011999,-5.121903667353883
1.375,3.839764485019594,-4.067577272839493,4.915546567735697,-5.109774015683632
-2.428571428571427,3.8601443836511966,-4.055145043636832,5.051857383569597,-5.212882992346481
-1.696428571428573,3.874278031887046,-4.085676847445207,5.022227999409461,-5.144455452429997
-2.083333333333332,3.8853798341840204,-4.059218442889262,4.991771442396546,-5.16664394905174
1.875,3.7884025263561805,-4.0693243372230485,4.916066326312891,-5.232043236305222
3.541666666666668,3.927514602268172,-4.073822604979233,5.009285657112264,-5.214513654997819
3.2749999999999986,3.8262573771055988,-4.056558207403477,4.955026463762042,-5.204592018747899
0.178571428571427,3.878177234337211,-4.034083807523594,4.954410957414936,-5.163870229955234
3.125,3.860423016985185,-3.9993022509361715,5.007320598861776,-5.082129079102737
3.0,3.873137565861047,-4.00292021177106,5.061320971403232,-5.102526221151066
4.125,3.9896931666617865,-4.019505885840995,5.072001208214781,-5.124922094447889
0.75,3.942322775862529,-3.9903988546683657,4.998690689024223,-5.030117042523538
-1.25,3.920653440985559,-4.036024283996243,5.01507614536164,-5.174716666756056
-2.0476190476190474,3.907375649278447,-4.036023274561673,5.025116749121366,-5.195602992225763
0.125,3.874061188631351,-4.016285870756202,4.930662908284972,-5.15266273585716
-0.1499999999999985,3.9632733015684813,-4.037364714317635,5.096957996369,-5.1801961743167615
-2.625,3.849297896170487,-4.097234005073322,4.9617915579313046,-5.173285175669052
0.25,3.8117717904159094,-4.123488415877551,5.017724515085962,-5.2715389659349015
0.875,3.9475397477658616,-3.985890227974282,5.11563077173618,-5.18765001181626
0.3392857142857153,3.9500801096107216,-3.9799383904687815,5.105283379489712,-5.125597736174302
0.25,3.8806016502268177,-4.081226391202161,5.035142676285048,-5.119551871016854
0.0178571428571423,3.8713413684717026,-4.021409247245742,5.039984242676165,-5.128888517353145
1.5714285714285694,3.8674811712726846,-4.0389256707267265,5.0649885248331685,-5.262277310711144
-0.125,3.914889840770361,-4.127396213994995,5.010694534188094,-5.200592110359341
-0.125,3.8862380945069925,-4.0336084598587805,5.044243740429563,-5.203957036458253
0.25,3.938585604911006,-4.111520525520508,5.042049587368178,-5.280736868360567
-1.375,3.9142168465515454,-4.142839334837358,5.103876588800156,-5.280861048019993
-4.625,3.9694396747608667,-4.141608697121897,5.052942327536239,-5.212164335987984
-3.875,3.811826625396593,-4.042546264993481,4.966150698764942,-5.119273580061448
-2.375,3.8893549810830548,-4.068006307585545,4.982124149285736,-5.238611589115615
0.696428571428573,3.8723727194973945,-4.110382774651272,4.9570913845360325,-5.244053529462399
0.875,3.9483949748067877,-4.03046138082391,5.123121189093543,-5.2153090074020465
-0.428571428571427,4.048927833472866,-4.055016780193426,5.121683843417695,-5.220510954807163
1.4821428571428577,3.8918151451418024,-4.032898534762477,5.033274364338691,-5.243925147636638
0.5416666666666679,3.857544183553858,-4.142599988088488,5.0643346319404,-5.232209853979214
-0.9142857142857146,3.946821148620259,-4.056389792891614,5.022961191962123,-5.2254349343004165
7.0,3.860611220228253,-4.084299927059762,5.03998951407678,-5.243449861517315
4.875,3.8976170934130043,-4.017188625142252,4.990299171356025,-5.164863221995682
5.017857142857142,3.7864096568411,-4.099373972262541,4.882676680700177,-5.2866452967728215
5.375,3.8158443938675544,-4.067913785868166,4.985352329158494,-5.270305343677588
5.267857142857142,3.795736605408378,-4.068762281776168,4.965267648905241,-5.152002869976709
2.5178571428571423,3.79529657537073,-4.088291946120495,4.983806451916212,-5.242165580945329
1.541666666666668,3.833785491414326,-4.073320871146941,4.944731326043541,-5.189367871738288
1.9821428571428577,3.8716651553908545,-4.124913299950471,4.9258732584532465,-5.213057087179873
2.1428571428571423,3.929092746712281,-4.051753046516038,4.974426031567229,-5.2115638553212795
1.25,3.8151706142838044,-4.033904650624338,4.962374432950355,-5.22887420360415
2.4642857142857157,3.7830619156006806,-4.0516614777863,4.925817017200641,-5.187688688742337
2.5,3.976061002916381,-4.065515988082257,5.161882899283531,-5.208644202628127
2.791666666666668,3.8414568400575324,-4.067576243466728,4.953806663091367,-5.180327418590165
2.071428571428573,3.876032815592868,-4.00248676214491,5.021608905418482,-5.1109177579484
1.875,3.9422680664024567,-3.974119577745255,5.077944181640387,-5.118103781169365
-1.7142857142857153,3.8902421344890477,-4.048844960813133,5.091545717337188,-5.189102401446315
-3.428571428571427,3.873163388700855,-4.032758033739244,5.048188626795286,-5.179984676384612
-2.625,3.8905242803197275,-4.074517286607719,5.034412999490504,-5.172308615371307
-1.625,3.9155546967486097,-4.095318960766132,5.036460660251009,-5.1606025387908065
-1.125,3.90094489512276,-4.0963180789629225,4.984032673070646,-5.207866102962605
-1.125,3.8628191531494553,-4.123065512032037,4.952072651712751,-5.2443199534945455
1.303571428571427,3.8411693223665497,-4.071291915907101,4.966806249217709,-5.142110042532127
0.7142857142857153,3.8827469137233543,-4.071652107502072,5.040496415898963,-5.186800649003836
-1.75,3.881303769883648,-4.093102641297435,5.020044200699066,-5.1642914391538515
-1.7749999999999986,3.925174480070139,-4.0631181457803685,5.04480459837508,-5.177605681233315
-0.375,3.839088943877404,-4.015554793626054,4.938870292746933,-5.181936953468028
0.4166666666666678,3.879372757688385,-4.072301698032601,4.929717266845632,-5.261155753755196
-1.178571428571427,3.8388132814010736,-4.056727077880412,4.988573833196191,-5.183612900145792
-2.875,3.9251516964880637,-4.047250888783721,5.0682267756993085,-5.17677482593376
-3.803571428571427,3.9076977609567223,-3.978082085012956,4.962982846243377,-5.043960245962868
-3.916666666666668,3.896246287553774,-3.993215652474371,4.981629585817555,-5.137071965714242
-3.75,3.913741316071692,-4.054047216162459,5.052719916726998,-5.195199420674659
-3.3928571428571423,3.8964007475079443,-4.084756953119915,5.068803625136987,-5.2252454572032505
-1.25,3.890581116534997,-4.118960158956048,4.9981919929478655,-5.271639318515846
-2.375,3.9658329221062965,-4.0746743745114165,5.024591163196176,-5.1785001431373106
-0.125,3.9469209843182393,-4.061443902995984,5.065645008109512,-5.296629830580711
-1.375,3.9568517873354487,-4.08802758568363,5.121388774313115,-5.2313153722312284
-1.321428571428573,3.93139453347055,-4.036058548083572,5.039226970422496,-5.224859729418468
-1.2321428571428577,3.9535757103098046,-4.073205710055251,4.974647064694717,-5.14387104871634
-0.75,3.9190062318896315,-4.063672479698317,5.028696843908895,-5.302919924541172
0.553571428571427,3.8794513109635584,-4.10204262758051,4.955215724500797,-5.212798855932154
1.125,3.962691318535652,-3.986529919567358,5.091138040823702,-5.130293234757761
0.375,3.921507828719964,-4.037645120281474,5.0442390393859595,-5.155690101558777
0.5,3.874198110340772,-4.078393244667308,4.992823745824252,-5.272270813423036
0.5,3.911391081921936,-3.9749835103934474,5.071249855854234,-5.15662966711493
-0.9107142857142848,3.9811439426210176,-4.085806073699952,5.117549490995954,-5.134371073329939
0.7857142857142847,3.891359225843121,-3.9793173371864348,5.089739677863789,-5.148818367146792
0.25,3.9237884192954544,-4.1141957318657845,5.032186972045641,-5.282366559015144
-0.375,3.8398588225027788,-4.117828332916097,4.941383259283244,-5.282382288024653
-0.625,3.841865587478481,-4.147294796720364,4.989794421417587,-5.363786936729257
-0.25,3.874767977963808,-4.200697305837192,4.944981291033127,-5.280794739822101
0.178571428571427,3.8751961742440675,-4.207164546867849,5.00612476820459,-5.380620619258952
0.875,3.914305411067914,-4.054823087863099,5.000318767904604,-5.232770763591914
-2.25,3.8709494806253413,-4.015451833577937,5.015274736184697,-5.09100615172383
-3.2678571428571423,3.8550309676955665,-4.011067419695177,4.954023285681364,-5.078019656972368
0.428571428571427,3.8374266482298047,-4.11442679026535,4.9755248162015695,-5.242395720161224
-0.7142857142857153,3.8425649374891426,-4.105135939202095,4.929758888389397,-5.245914221140295
0.8571428571428577,3.842914158842098,-4.1191423967905,4.9883677752032565,-5.291039210106544
-0.4464285714285729,3.930670895716476,-4.162745860942213,5.011766760080165,-5.342470923301673
-0.75,3.957837530936841,-4.078247562286493,5.1005681124215805,-5.306471555972961
-4.25,3.9628577618410534,-4.130421856011848,5.060358139814782,-5.264033065247974
-2.25,3.96296246261059,-4.1538681917436975,5.045485989690459,-5.255358733712923
-2.625,3.8962237486919937,-4.129801715303685,5.031052251903759,-5.2299775213032715
-2.625,3.923300687382474,-4.167794809887916,5.069188644374785,-5.169865365699669
-2.0357142857142847,3.910292489291326,-4.093767767444734,4.9344846991560285,-5.211190903505285
-2.5,3.9094128797130883,-4.088465272191772,5.048814555207981,-5.235637130344531
-1.208333333333332,3.862089017392054,-3.99362900029952,4.998018470657733,-5.17031343723962
-2.25,3.805529158749312,-4.085185356610467,4.965621930322015,-5.200211996264101
-1.25,3.8501602225351745,-4.156600708182806,4.951435325137814,-5.3038825583890725
-0.4821428571428576,3.821564123167921,-4.080001570948958,4.86107529296571,-5.209967541437857
-3.25,3.866087757538173,-4.075713317573433,5.004283433076632,-5.216741955402873
-1.9999999999999984,3.84895815296602,-4.100028769350419,4.920020273365847,-5.168760721648114
0.375,3.910210995974202,-4.125921034835758,5.033267945925517,-5.195327548480195
0.125,3.9332041778915285,-4.1460024693668815,5.112611315005858,-5.218253771160993
1.875,3.9472340498282175,-4.050590284051298,5.059488484470431,-5.188492435678512
1.375,3.927514585695057,-4.035527590019149,4.993901094258412,-5.1904926964348315
2.053571428571427,3.902935979940254,-4.062326057693725,4.997480985854524,-5.190543693365289
3.5,3.9902335638499826,-4.0382699498792265,5.108525303806625,-5.148134582331301
3.875,3.925982620236365,-3.995003729781047,5.004190488071746,-5.08667037778212
1.875,3.9584790059155623,-4.044380829635393,5.133146755449754,-5.074093647504474
0.5535714285714288,3.8820663348986635,-4.073255438649827,5.053756768794166,-5.2123605704509
0.3392857142857135,3.9310918019697376,-4.152255755728745,5.09519713491643,-5.180481596740523
4.2142857142857135,3.888527002584348,-4.087901879802263,4.95176175394998,-5.222836095333598
3.375,3.855741359871904,-4.0637428508991125,4.974915419107094,-5.192037689574078
2.928571428571429,3.9016147881775223,-4.126871622589023,5.011815685251338,-5.212141051663551
2.053571428571429,3.9037454039886796,-4.018122084137858,5.064693775746971,-5.257876591533799
3.125,3.8504684716418143,-4.031311454939104,4.964454650120603,-5.139937257735572
1.3571428571428577,3.8256490398781753,-4.08662647320732,5.000590588497222,-5.026899732719566
1.375,3.8605151284203987,-4.097151385597883,5.01236324062053,-5.201251543161694
0.1964285714285711,3.8627918296047183,-4.165746625479848,5.035372579366636,-5.272072990652474
-0.4285714285714288,3.957969922847336,-4.115306175329819,4.975594494271793,-5.240120131003028
-0.125,3.9433773188406622,-4.041079713445401,5.051979500403603,-5.183033590757274
-1.7142857142857135,3.9662045299621904,-4.026425192693608,5.053548382490305,-5.1711565412709914
1.0178571428571423,3.941400378310839,-4.026093737930953,5.025776373800722,-5.160715531294995
0.375,3.930770557137521,-4.091408998842471,5.1246483410484585,-5.229504636337479
-0.7142857142857135,3.9717184388529847,-4.101848443358426,5.177829962512838,-5.2307142248531395
-1.25,3.8780858809678564,-4.062414832829492,4.983275435536204,-5.251529285731869
1.416666666666666,3.927908871088965,-4.083495041768321,5.117847790941811,-5.113709665566465
1.625,3.8391393057797183,-4.031537067287133,5.010611563299906,-5.117354701291061
1.2321428571428577,3.88342104704039,-4.124691973873051,5.034772128223661,-5.1578667895899235
-0.0714285714285711,3.8699416905538038,-4.109633456645506,4.955649527249532,-5.218702686480696
-2.464285714285713,3.7969293617120012,-4.138737350872256,4.898209189557029,-5.2211643851531875
-3.625,3.8260364973848153,-4.057883215732552,4.853700318752105,-5.1822897419991865
0.5178571428571423,3.8945253687085217,-4.110735313705267,4.968014514963576,-5.245706275482125
2.25,3.859721329246028,-4.08276590225537,5.006147205442946,-5.155548038966979
0.625,3.840838762795018,-4.092046572181151,4.942142522119672,-5.193280825002554
2.0,3.866029913682944,-4.1182245490419085,4.953393378331166,-5.247151367002683
3.0,3.8164990021204477,-4.149319008043175,4.883736782812158,-5.267265553834506
3.5,3.8091826943774265,-4.103159667190907,4.856859086977491,-5.31026202231603
2.625,3.793871394096874,-4.007580062253441,4.97381583960521,-5.121652839578717
3.0,3.788077153960494,-4.085424342621718,4.886944632107933,-5.24395102262049
3.25,3.8279417101520026,-4.136157374087317,4.922740416161139,-5.260485841838648
4.285714285714286,3.902480991798554,-4.132650885977167,5.041064207806309,-5.293393202076743
0.0714285714285711,3.872246718689642,-4.066213487526815,5.039625172040101,-5.245924906224485
-2.75,3.9597320336417727,-4.02951382496391,5.081442893288148,-5.074718952789874
-0.0892857142857135,3.913240112993713,-4.112922911781131,5.151877223190824,-5.209538476774834
-2.25,3.8702560289080608,-4.061458960182664,4.967918713712722,-5.227766945859416
-4.5,3.8289023478662263,-4.075635406626864,4.9742730125825165,-5.2408628283314425
-2.9821428571428577,3.879749320539278,-4.141694729305715,4.969496865816264,-5.229762667596089
-0.0357142857142864,3.9024361411711066,-4.069596795426928,5.030293849445838,-5.244203200796207
-1.7321428571428577,3.8707242751445765,-4.151770171875177,5.12406647392571,-5.286900035811765
-0.625,3.8582708315407253,-4.164292132906217,5.004081302483131,-5.319077306131684
0.0714285714285711,3.8403842394444028,-4.112681530273395,5.003674572870347,-5.273876830005157
-1.5,3.8169082688049234,-4.08827346327577,4.922155917257029,-5.19042478704058
-2.5,3.8688837829186853,-4.140270720431343,4.9655657155871324,-5.21950963098216
-4.678571428571427,3.9203918802466666,-4.097988005743132,5.028125953060537,-5.2756389340629015
-1.0,3.943919488924472,-4.0750210063580194,5.035522063351994,-5.2527313002719005
1.75,3.9175761513277414,-4.011485914578321,5.057188870773233,-5.18042137776317
1.75,3.9815809030612646,-4.098813148085336,5.066249621301523,-5.204647044764459
0.75,3.9580107073383872,-4.094761523310911,5.120959257672946,-5.2142987354607016
4.107142857142858,3.8601686889183724,-4.052040840328483,5.0136274588643275,-5.1950494813306385
4.017857142857142,3.8431222003867016,-4.0393797731281875,4.97821839761473,-5.184500227263398
4.125,3.8553970842656384,-4.085654661582808,4.9919665001033815,-5.224232519526486
0.9464285714285712,3.8903248797366627,-4.125987127496003,4.976468494564847,-5.266903329927692
0.1428571428571423,3.867940688161476,-4.049710750203595,5.021347067726893,-5.165547498434861
0.5,3.872385449705411,-4.075697490774672,5.003697939408876,-5.174155114378754
-1.5892857142857153,3.8081489004726228,-4.027340352124658,4.859049536038826,-5.167884691755938
-2.214285714285713,3.8549206579065793,-4.063115431670434,4.9182488816046215,-5.158637083235356
-1.125,3.838732336550491,-3.97761453107661,4.976950281731951,-5.115812245977547
-0.821428571428573,3.830615151337735,-4.031545488577667,4.961492539040488,-5.111783732192669
-1.9821428571428577,3.8601678520150977,-4.076681973601321,4.941057404525463,-5.139215394981264
-0.1071428571428576,3.8946395368867246,-4.019676492773499,5.010144838089851,-5.113978118222298
2.625,3.832781465182811,-4.098598841168602,4.941336484139683,-5.204105884927256
0.875,3.84980269126522,-4.14729777019944,4.925433831003918,-5.183909588020141
0.9642857142857152,3.837801556089987,-4.0226247294346775,4.97050099405765,-5.1127229046727525
-0.1964285714285729,3.8813892140966226,-4.125610769629047,5.013991593189169,-5.291333343398437
-0.696428571428573,3.907231708767458,-4.090598368329823,5.112584562661695,-5.203865194096755
-2.803571428571427,3.9423332342387267,-4.0707760394577,5.1185282794134,-5.225217255561817
-2.458333333333332,3.974904341857749,-4.122972017797368,5.08244074122575,-5.262438637680666
-0.1071428571428576,3.988762901873919,-4.090824396808228,5.095483703939823,-5.239807904268649
0.5,3.9404305374864492,-4.109066151187043,5.053417932482741,-5.304430128542861
0.1607142857142864,3.950277728842421,-4.071878930596001,5.115065891834852,-5.254944229346972
-0.5,4.005644471564606,-4.0692589769082135,5.053437881172794,-5.147796142976878
-0.375,3.964637261330935,-4.02290378122141,5.057952968753756,-5.160361499346603
1.25,3.857098261992702,-4.045377495701435,5.010552753635283,-5.1531585577619605
3.7142857142857135,3.9027847818273966,-4.071850944952274,4.932356675876717,-5.215271444498896
4.285714285714287,3.918394602680827,-4.044787803852594,5.079750832867678,-5.200183453706702
2.821428571428573,3.9260087184824592,-4.106198518002645,5.010548264096386,-5.179976581026959
4.875,3.932059275320837,-4.098333957193577,5.0243315873057695,-5.208046729895641
3.0892857142857157,3.9000406015224445,-4.002159138264017,5.073663468872926,-5.094285326144283
5.625,3.896469146396399,-4.0041949721373875,5.039913124074702,-5.1123777568248725
6.125,3.8395788425336317,-4.092470202845965,4.932886183113314,-5.15994272205265
6.375,3.860123709308516,-4.040226155668319,4.96905761463122,-5.198228985916031
8.25,3.8807459412178913,-4.046013162398676,5.048986107161711,-5.2124747758781504
6.125,3.8697086921437807,-4.090191955418089,5.00517168003261,-5.26828622027684
7.25,3.8859427323688798,-4.08224052228248,5.046009801520287,-5.210283982650962
8.166666666666668,3.9461079074967893,-4.126114053579849,5.086393329278199,-5.265179915034974
3.3142857142857167,3.892944425074145,-4.094279725251723,5.074941446352803,-5.362636789510855
5.175000000000001,3.8726316885882053,-4.0588126696058815,5.020808054574859,-5.206358070037821
0.9821428571428577,3.95036193612747,-4.081543907732304,5.132150741836433,-5.216732187141285
-0.958333333333332,3.9868029926969664,-4.091033713026297,5.142115005332628,-5.183523933695452
1.3928571428571423,3.9621213487209364,-4.064562195131814,5.102874796178662,-5.260846901994253
1.2142857142857153,3.8939487276583704,-4.0457901867798975,5.068896591882574,-5.199045460969672
1.5892857142857153,3.891125713284371,-4.072256358359402,5.054848472800348,-5.222634289897377
4.399999999999999,3.8861332744054327,-4.055026328567224,5.001756344660585,-5.224089149109051
3.333333333333332,3.8507633459950124,-4.029187279893409,4.874076969019517,-5.160044504454786
1.625,3.850309423947327,-3.9938930332156453,5.009320586426809,-5.166573014094837
-0.571428571428573,3.924838363999261,-3.979503439768298,5.060907463899871,-5.139187612538035
1.1428571428571423,3.8392729724326102,-4.018293573860022,5.065235443123805,-5.205068441667137
0.8095238095238102,3.8567148040196373,-4.067270415938108,4.9705208398832506,-5.208287555379054
0.3928571428571423,3.9599072240044166,-4.100692284017919,5.105118440840658,-5.224510203266377
-0.375,3.953920097391,-4.016889586896157,5.1438070180387765,-5.165479535507383
1.5,3.925641790162204,-4.094343588714254,5.090738055008558,-5.25336882480795
5.589285714285715,3.8973433740950103,-4.091489144706873,5.0774163249354025,-5.218339795825157
5.25,3.8768902448059226,-4.114640572621343,5.075126362595751,-5.225511786368627
4.175000000000001,3.9120712023091455,-4.13465761505727,5.032681756645687,-5.274713286470851
3.875,3.900146926989512,-4.0092958466337825,4.952223230252184,-5.10579460057453
3.196428571428573,3.9219284010127016,-4.124013986414903,4.94747089620036,-5.259658040993238
5.428571428571427,3.9868690012695085,-4.052165370395592,5.074172529331145,-5.156409860023011
2.625,3.947607861200108,-4.050710570564313,5.047433217609584,-5.1129652314289915
2.125,3.884149202758426,-4.035816007505505,5.055914117507025,-5.116316231398429
2.25,3.9263442505653807,-4.088737564091733,5.086393411160273,-5.2994801368615665
7.339285714285715,3.9767801095259165,-4.129116743952739,5.062151614458715,-5.23586524467132
4.535714285714285,3.906971240325052,-4.070516731443257,5.0261462305961535,-5.2636445862497325
2.8571428571428577,3.918945270498762,-4.13391722182517,5.074513227388384,-5.280070710612331
3.75,3.8585355078189227,-4.108122910262971,4.909565676768364,-5.179187501724424
4.357142857142858,3.942700438023943,-4.087237970737309,5.016104372768607,-5.179892756086131
6.0,3.776416144746613,-4.121887683348508,4.8969366330037225,-5.229831261751974
5.660714285714285,3.836357743244703,-4.0316677376824765,5.053506290677849,-5.098270307003431
5.178571428571427,3.911882777856316,-4.026489247977272,4.969414016460544,-5.192140108679746
4.375,3.875459554854594,-4.116399167305383,4.9984634518699345,-5.1485671113226665
5.857142857142858,3.8817360869044553,-4.131115043543472,4.976086993571162,-5.213801917476553
4.964285714285715,3.878387033935378,-4.027010464279205,5.019780861400135,-5.2177183502651
6.375,3.8798662580746854,-4.10894009278375,5.01778794781483,-5.209730293294941
5.535714285714285,3.8392609841377676,-4.126721479871015,4.996368666745175,-5.194924966777412
6.535714285714285,3.912807183413203,-4.1163176360961335,5.159108966856803,-5.234993677948626
5.75,3.9050738542482675,-4.047173674005647,5.115739786593076,-5.1733650505020465
5.125,3.973370061334184,-4.115866615294412,5.036631343569689,-5.2330940750325965
3.428571428571427,3.981478655919053,-4.090193195108998,5.077114474375313,-5.267972839841586
5.375,3.9170781702126245,-4.128836157252853,5.051426277174594,-5.250540541266248
11.357142857142858,3.8651350695200595,-4.087879054180802,5.017934950221824,-5.233028567622794
9.535714285714285,3.824458552195825,-4.1085443942356115,4.965835536294229,-5.165835121631335
8.75,3.850768874211277,-4.12363597946557,4.92065791565563,-5.211508086668455
6.309523809523807,3.8680517916792327,-4.053525726038362,4.924409067920533,-5.139685691992842
6.339285714285715,3.870171017423392,-4.041465042489827,4.967943378423022,-5.193416025972186
6.228571428571431,3.827737234421647,-4.040437352963919,4.916051522571852,-5.162016613497896
4.767857142857142,3.9201989359839278,-4.042672551205747,5.012615691805403,-5.15922587373569
0.946428571428573,3.9099980721667142,-4.067468161705698,5.010373376170125,-5.169207221969463
-0.1607142857142847,3.9285044238954825,-4.120810175293997,5.063027114808851,-5.238747719179457
3.5249999999999986,3.862649810445816,-4.126830811468164,5.0202164486558525,-5.230077518716458
8.0,3.905840701131037,-4.112912337898879,5.150924027199831,-5.187674857201664
1.25,3.8772368837718125,-4.107540182564417,5.077107976495081,-5.178357422098927
-0.875,3.9024937223207976,-4.139550216356008,5.065348856314713,-5.259588427691839
0.4107142857142847,3.9463802641662107,-4.144207796841256,5.022096388156932,-5.311532512726602
-2.678571428571427,3.945723999503811,-4.074032098846132,5.076929423830223,-5.194826690226882
-2.625,3.911224949705616,-4.042803004753682,5.081930141320026,-5.194449565411445
-1.9166666666666643,3.872975257669922,-4.01267309088785,5.012851703725798,-5.172233370793671
0.375,3.9269688765022135,-4.0772902770204595,5.010229410734314,-5.159497680737216
3.3928571428571423,3.7955587642049005,-4.089454353411121,4.934826339107895,-5.230842192394903
1.6666666666666643,3.82377335193445,-4.073345901205427,5.01049624861514,-5.212650127484417
-1.7321428571428577,3.894419366125392,-4.1824047383125675,5.0054048323901545,-5.321624129066232
-0.625,3.8210115458023806,-4.179447658869534,4.9900700913811,-5.306830021048657
-0.5,3.763549735278164,-4.12505154483657,4.901705201657251,-5.2017496900443225
-1.375,3.8126855435826887,-4.060530826239179,4.933416987497787,-5.1808398651129375
-0.75,3.8309807700988108,-4.074592043022932,4.994380718109382,-5.261669082809803
-2.625,3.8387396690303763,-4.151529626569511,4.987760424997545,-5.242030512079025
3.125,3.786070395681787,-4.084492237100957,5.050332190555139,-5.172352605804426
1.7333333333333345,3.876536114378982,-4.096992239057332,4.98363986558767,-5.209125741854394
3.0,3.8835045502434253,-4.116248001181123,4.941973828762356,-5.210338920799413
1.5,3.7708146211618465,-4.069377342515185,4.98708728778833,-5.316907501796579
2.107142857142854,3.815754125899536,-4.184352383754223,4.919800237172229,-5.32623937625292
0.8500000000000014,3.8689095276251244,-4.2245697804985,4.970428427226271,-5.358611401314493
0.75,3.8296959578993715,-4.156199725691926,4.909984286589332,-5.286013049549313
2.25,3.845350312721393,-4.1504461447520615,5.134711077709044,-5.228882274082442
7.5,3.910781097770949,-4.011956937029871,5.008822414688927,-5.225905549924069
9.714285714285715,3.8296491519915534,-4.104821911569735,4.916679806456984,-5.239453782013985
5.928571428571427,3.874238193315484,-4.086401269676391,5.005204531750361,-5.161386391986804
2.75,3.806662468730305,-4.0122458009293815,4.931566834957664,-5.10109724327939
0.9642857142857152,3.8515704772175994,-4.051590739557749,4.976058339049014,-5.1249840803414015
6.642857142857146,3.918526069846843,-4.089235863709338,5.034514602717819,-5.196405649294573
6.553571428571431,3.9351014277706624,-4.111237932944414,5.031101056634996,-5.325495104216382
0.375,3.9225855377765244,-4.105180067373535,4.944381202967075,-5.317910643827752
-1.875,3.867224976641986,-4.1290215059703534,4.869942697117591,-5.32906136239223
-0.375,3.822224279395819,-4.216456243123627,5.022369550084993,-5.333642118161608
